Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
16330,50,16280,47358,91,47267,"kNN, k=9, p=3, w=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
16330,50,16280,47358,91,47267,"kNN, k=9, p=3, w=2","a, n",86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=9, p=3, w=2",a,83,14,47253,8,1.0,0.856,0.912,0.883
16330,50,16280,47358,91,47267,"kNN, k=10, p=1, w=1",n,88,20,47247,3,1.0,0.815,0.967,0.884
16330,50,16280,47358,91,47267,"kNN, k=10, p=1, w=1","a, n",86,14,47253,5,1.0,0.86,0.945,0.901
16330,50,16280,47358,91,47267,"kNN, k=10, p=1, w=1",a,86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=10, p=1, w=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
16330,50,16280,47358,91,47267,"kNN, k=10, p=1, w=2","a, n",86,14,47253,5,1.0,0.86,0.945,0.901
16330,50,16280,47358,91,47267,"kNN, k=10, p=1, w=2",a,83,15,47252,8,1.0,0.847,0.912,0.878
16330,50,16280,47358,91,47267,"kNN, k=10, p=-1, w=2",n,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=10, p=-1, w=2","a, n",78,17,47250,13,0.999,0.821,0.857,0.839
16330,50,16280,47358,91,47267,"kNN, k=10, p=-1, w=2",a,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=10, p=2, w=1",n,88,20,47247,3,1.0,0.815,0.967,0.884
16330,50,16280,47358,91,47267,"kNN, k=10, p=2, w=1","a, n",86,15,47252,5,1.0,0.851,0.945,0.896
16330,50,16280,47358,91,47267,"kNN, k=10, p=2, w=1",a,86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=10, p=2, w=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
16330,50,16280,47358,91,47267,"kNN, k=10, p=2, w=2","a, n",86,14,47253,5,1.0,0.86,0.945,0.901
16330,50,16280,47358,91,47267,"kNN, k=10, p=2, w=2",a,83,15,47252,8,1.0,0.847,0.912,0.878
16330,50,16280,47358,91,47267,"kNN, k=10, p=3, w=1",n,88,20,47247,3,1.0,0.815,0.967,0.884
16330,50,16280,47358,91,47267,"kNN, k=10, p=3, w=1","a, n",87,19,47248,4,1.0,0.821,0.956,0.883
16330,50,16280,47358,91,47267,"kNN, k=10, p=3, w=1",a,86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=10, p=3, w=2",n,84,13,47254,7,1.0,0.866,0.923,0.894
16330,50,16280,47358,91,47267,"kNN, k=10, p=3, w=2","a, n",86,15,47252,5,1.0,0.851,0.945,0.896
16330,50,16280,47358,91,47267,"kNN, k=10, p=3, w=2",a,83,15,47252,8,1.0,0.847,0.912,0.878
16330,50,16280,47358,91,47267,"kNN, k=11, p=1, w=1",n,89,23,47244,2,0.999,0.795,0.978,0.877
16330,50,16280,47358,91,47267,"kNN, k=11, p=1, w=1","a, n",89,21,47246,2,1.0,0.809,0.978,0.886
16330,50,16280,47358,91,47267,"kNN, k=11, p=1, w=1",a,86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=11, p=1, w=2",n,84,14,47253,7,1.0,0.857,0.923,0.889
16330,50,16280,47358,91,47267,"kNN, k=11, p=1, w=2","a, n",86,15,47252,5,1.0,0.851,0.945,0.896
16330,50,16280,47358,91,47267,"kNN, k=11, p=1, w=2",a,83,15,47252,8,1.0,0.847,0.912,0.878
16330,50,16280,47358,91,47267,"kNN, k=11, p=-1, w=2",n,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=11, p=-1, w=2","a, n",78,17,47250,13,0.999,0.821,0.857,0.839
16330,50,16280,47358,91,47267,"kNN, k=11, p=-1, w=2",a,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=11, p=2, w=1",n,89,23,47244,2,0.999,0.795,0.978,0.877
16330,50,16280,47358,91,47267,"kNN, k=11, p=2, w=1","a, n",88,20,47247,3,1.0,0.815,0.967,0.884
16330,50,16280,47358,91,47267,"kNN, k=11, p=2, w=1",a,86,13,47254,5,1.0,0.869,0.945,0.905
16330,50,16280,47358,91,47267,"kNN, k=11, p=2, w=2",n,84,14,47253,7,1.0,0.857,0.923,0.889
16330,50,16280,47358,91,47267,"kNN, k=11, p=2, w=2","a, n",86,16,47251,5,1.0,0.843,0.945,0.891
