Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
19764,60,19704,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
21054,61,20993,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
21054,61,20993,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
21054,61,20993,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
21054,61,20993,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
21072,62,21010,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
21072,62,21010,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
21072,62,21010,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
21072,62,21010,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
21235,63,21172,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
21235,63,21172,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
21235,63,21172,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
21235,63,21172,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
21236,64,21172,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
21236,64,21172,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
21236,64,21172,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
21236,64,21172,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
21695,65,21630,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
21695,65,21630,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
21695,65,21630,47358,91,47267,NB,"e, n",89,22,47245,2,0.999,0.802,0.978,0.881
21695,65,21630,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
21723,66,21657,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
