Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
22747,67,22680,47358,91,47267,GB2,"a, sinI",85,13,47254,6,1.0,0.867,0.934,0.899
23010,68,22942,47358,91,47267,GB1,"a, e",81,16,47251,10,0.999,0.835,0.89,0.862
23010,68,22942,47358,91,47267,GB1,"a, sinI",85,13,47254,6,1.0,0.867,0.934,0.899
23010,68,22942,47358,91,47267,GB2,"a, e",81,14,47253,10,0.999,0.853,0.89,0.871
23010,68,22942,47358,91,47267,GB2,"a, sinI",80,13,47254,11,0.999,0.86,0.879,0.87
23086,69,23017,47358,91,47267,GB1,"a, e",81,17,47250,10,0.999,0.827,0.89,0.857
23086,69,23017,47358,91,47267,GB1,"a, sinI",84,12,47255,7,1.0,0.875,0.923,0.898
23086,69,23017,47358,91,47267,GB2,"a, e",80,18,47249,11,0.999,0.816,0.879,0.847
23086,69,23017,47358,91,47267,GB2,"a, sinI",83,13,47254,8,1.0,0.865,0.912,0.888
23558,70,23488,47358,91,47267,GB1,"a, e",81,17,47250,10,0.999,0.827,0.89,0.857
23558,70,23488,47358,91,47267,GB1,"a, sinI",84,13,47254,7,1.0,0.866,0.923,0.894
23558,70,23488,47358,91,47267,GB2,"a, e",82,14,47253,9,1.0,0.854,0.901,0.877
23558,70,23488,47358,91,47267,GB2,"a, sinI",84,13,47254,7,1.0,0.866,0.923,0.894
23600,71,23529,47358,91,47267,GB1,"a, e",81,14,47253,10,0.999,0.853,0.89,0.871
23600,71,23529,47358,91,47267,GB1,"a, sinI",84,13,47254,7,1.0,0.866,0.923,0.894
23600,71,23529,47358,91,47267,GB2,"a, e",81,14,47253,10,0.999,0.853,0.89,0.871
23600,71,23529,47358,91,47267,GB2,"a, sinI",77,13,47254,14,0.999,0.856,0.846,0.851
24003,72,23931,47358,91,47267,GB1,"a, e",81,17,47250,10,0.999,0.827,0.89,0.857
24003,72,23931,47358,91,47267,GB1,"a, sinI",84,13,47254,7,1.0,0.866,0.923,0.894
24003,72,23931,47358,91,47267,GB2,"a, e",81,14,47253,10,0.999,0.853,0.89,0.871
24003,72,23931,47358,91,47267,GB2,"a, sinI",83,13,47254,8,1.0,0.865,0.912,0.888
24435,73,24362,47358,91,47267,GB1,"a, e",81,15,47252,10,0.999,0.844,0.89,0.866
24435,73,24362,47358,91,47267,GB1,"a, sinI",84,13,47254,7,1.0,0.866,0.923,0.894
24435,73,24362,47358,91,47267,GB2,"a, e",82,14,47253,9,1.0,0.854,0.901,0.877
24435,73,24362,47358,91,47267,GB2,"a, sinI",77,13,47254,14,0.999,0.856,0.846,0.851
24839,74,24765,47358,91,47267,GB1,"a, e",81,14,47253,10,0.999,0.853,0.89,0.871
24839,74,24765,47358,91,47267,GB1,"a, sinI",79,13,47254,12,0.999,0.859,0.868,0.863
24839,74,24765,47358,91,47267,GB2,"a, e",80,15,47252,11,0.999,0.842,0.879,0.86
24839,74,24765,47358,91,47267,GB2,"a, sinI",79,14,47253,12,0.999,0.849,0.868,0.859
24851,75,24776,47358,91,47267,GB1,"a, e",81,16,47251,10,0.999,0.835,0.89,0.862
24851,75,24776,47358,91,47267,GB1,"a, sinI",84,13,47254,7,1.0,0.866,0.923,0.894
24851,75,24776,47358,91,47267,GB2,"a, e",81,17,47250,10,0.999,0.827,0.89,0.857
24851,75,24776,47358,91,47267,GB2,"a, sinI",82,13,47254,9,1.0,0.863,0.901,0.882
24990,76,24914,47358,91,47267,GB1,"a, e",81,17,47250,10,0.999,0.827,0.89,0.857
24990,76,24914,47358,91,47267,GB1,"a, sinI",84,13,47254,7,1.0,0.866,0.923,0.894
24990,76,24914,47358,91,47267,GB2,"a, e",81,14,47253,10,0.999,0.853,0.89,0.871
24990,76,24914,47358,91,47267,GB2,"a, sinI",83,13,47254,8,1.0,0.865,0.912,0.888
25345,77,25268,47358,91,47267,GB1,"a, e",81,16,47251,10,0.999,0.835,0.89,0.862
25345,77,25268,47358,91,47267,GB1,"a, sinI",83,13,47254,8,1.0,0.865,0.912,0.888
25345,77,25268,47358,91,47267,GB2,"a, e",80,15,47252,11,0.999,0.842,0.879,0.86
25345,77,25268,47358,91,47267,GB2,"a, sinI",80,13,47254,11,0.999,0.86,0.879,0.87
25919,78,25841,47358,91,47267,GB1,"a, e",80,17,47250,11,0.999,0.825,0.879,0.851
25919,78,25841,47358,91,47267,GB1,"a, sinI",82,13,47254,9,1.0,0.863,0.901,0.882
25919,78,25841,47358,91,47267,GB2,"a, e",79,18,47249,12,0.999,0.814,0.868,0.84
25919,78,25841,47358,91,47267,GB2,"a, sinI",79,12,47255,12,0.999,0.868,0.868,0.868
26596,79,26517,47358,91,47267,GB1,"a, e",81,18,47249,10,0.999,0.818,0.89,0.853
26596,79,26517,47358,91,47267,GB1,"a, sinI",83,13,47254,8,1.0,0.865,0.912,0.888
26596,79,26517,47358,91,47267,GB2,"a, e",81,17,47250,10,0.999,0.827,0.89,0.857
26596,79,26517,47358,91,47267,GB2,"a, sinI",79,13,47254,12,0.999,0.859,0.868,0.863
27708,80,27628,47358,91,47267,GB1,"a, e",81,17,47250,10,0.999,0.827,0.89,0.857
27708,80,27628,47358,91,47267,GB1,"a, sinI",80,13,47254,11,0.999,0.86,0.879,0.87
27708,80,27628,47358,91,47267,GB2,"a, e",80,17,47250,11,0.999,0.825,0.879,0.851
27708,80,27628,47358,91,47267,GB2,"a, sinI",78,13,47254,13,0.999,0.857,0.857,0.857
28054,81,27973,47358,91,47267,GB1,"a, e",81,17,47250,10,0.999,0.827,0.89,0.857
28054,81,27973,47358,91,47267,GB1,"a, sinI",78,13,47254,13,0.999,0.857,0.857,0.857
28054,81,27973,47358,91,47267,GB2,"a, e",79,18,47249,12,0.999,0.814,0.868,0.84
28054,81,27973,47358,91,47267,GB2,"a, sinI",78,13,47254,13,0.999,0.857,0.857,0.857
29315,82,29233,47358,91,47267,GB1,"a, e",81,16,47251,10,0.999,0.835,0.89,0.862
29315,82,29233,47358,91,47267,GB1,"a, sinI",84,13,47254,7,1.0,0.866,0.923,0.894
29315,82,29233,47358,91,47267,GB2,"a, e",81,18,47249,10,0.999,0.818,0.89,0.853
29315,82,29233,47358,91,47267,GB2,"a, sinI",78,13,47254,13,0.999,0.857,0.857,0.857
29357,83,29274,47358,91,47267,GB1,"a, e",81,17,47250,10,0.999,0.827,0.89,0.857
29357,83,29274,47358,91,47267,GB1,"a, sinI",80,12,47255,11,1.0,0.87,0.879,0.874
29357,83,29274,47358,91,47267,GB2,"a, e",79,18,47249,12,0.999,0.814,0.868,0.84
29357,83,29274,47358,91,47267,GB2,"a, sinI",76,12,47255,15,0.999,0.864,0.835,0.849
29428,84,29344,47358,91,47267,GB1,"a, e",81,17,47250,10,0.999,0.827,0.89,0.857
29428,84,29344,47358,91,47267,GB1,"a, sinI",79,13,47254,12,0.999,0.859,0.868,0.863
29428,84,29344,47358,91,47267,GB2,"a, e",81,18,47249,10,0.999,0.818,0.89,0.853
29428,84,29344,47358,91,47267,GB2,"a, sinI",76,13,47254,15,0.999,0.854,0.835,0.844
30362,85,30277,47358,91,47267,GB1,"a, e",81,16,47251,10,0.999,0.835,0.89,0.862
30362,85,30277,47358,91,47267,GB1,"a, sinI",82,13,47254,9,1.0,0.863,0.901,0.882
30362,85,30277,47358,91,47267,GB2,"a, e",81,16,47251,10,0.999,0.835,0.89,0.862
30362,85,30277,47358,91,47267,GB2,"a, sinI",76,12,47255,15,0.999,0.864,0.835,0.849
30489,86,30403,47358,91,47267,GB1,"a, e",75,14,47253,16,0.999,0.843,0.824,0.833
30489,86,30403,47358,91,47267,GB1,"a, sinI",78,13,47254,13,0.999,0.857,0.857,0.857
30489,86,30403,47358,91,47267,GB2,"a, e",75,14,47253,16,0.999,0.843,0.824,0.833
30489,86,30403,47358,91,47267,GB2,"a, sinI",76,13,47254,15,0.999,0.854,0.835,0.844
31286,87,31199,47358,91,47267,GB1,"a, e",75,13,47254,16,0.999,0.852,0.824,0.838
31286,87,31199,47358,91,47267,GB1,"a, sinI",82,13,47254,9,1.0,0.863,0.901,0.882
31286,87,31199,47358,91,47267,GB2,"a, e",75,13,47254,16,0.999,0.852,0.824,0.838
31286,87,31199,47358,91,47267,GB2,"a, sinI",76,13,47254,15,0.999,0.854,0.835,0.844
32255,88,32167,47358,91,47267,GB1,"a, e",75,13,47254,16,0.999,0.852,0.824,0.838
32255,88,32167,47358,91,47267,GB1,"a, sinI",81,13,47254,10,1.0,0.862,0.89,0.876
32255,88,32167,47358,91,47267,GB2,"a, e",75,13,47254,16,0.999,0.852,0.824,0.838
32255,88,32167,47358,91,47267,GB2,"a, sinI",75,12,47255,16,0.999,0.862,0.824,0.843
32488,89,32399,47358,91,47267,GB1,"a, e",81,15,47252,10,0.999,0.844,0.89,0.866
32488,89,32399,47358,91,47267,GB1,"a, sinI",82,13,47254,9,1.0,0.863,0.901,0.882
32488,89,32399,47358,91,47267,GB2,"a, e",81,15,47252,10,0.999,0.844,0.89,0.866
32488,89,32399,47358,91,47267,GB2,"a, sinI",76,12,47255,15,0.999,0.864,0.835,0.849
33138,90,33048,47358,91,47267,GB1,"a, e",81,14,47253,10,0.999,0.853,0.89,0.871
33138,90,33048,47358,91,47267,GB1,"a, sinI",81,12,47255,10,1.0,0.871,0.89,0.88
33138,90,33048,47358,91,47267,GB2,"a, e",81,15,47252,10,0.999,0.844,0.89,0.866
33138,90,33048,47358,91,47267,GB2,"a, sinI",77,13,47254,14,0.999,0.856,0.846,0.851
35220,91,35129,47358,91,47267,GB1,"a, e",82,15,47252,9,0.999,0.845,0.901,0.872
35220,91,35129,47358,91,47267,GB1,"a, sinI",79,12,47255,12,0.999,0.868,0.868,0.868
35220,91,35129,47358,91,47267,GB2,"a, e",81,14,47253,10,0.999,0.853,0.89,0.871
35220,91,35129,47358,91,47267,GB2,"a, sinI",78,12,47255,13,0.999,0.867,0.857,0.862
35293,92,35201,47358,91,47267,GB1,"a, e",83,14,47253,8,1.0,0.856,0.912,0.883
35293,92,35201,47358,91,47267,GB1,"a, sinI",84,13,47254,7,1.0,0.866,0.923,0.894
35293,92,35201,47358,91,47267,GB2,"a, e",81,14,47253,10,0.999,0.853,0.89,0.871
35293,92,35201,47358,91,47267,GB2,"a, sinI",78,12,47255,13,0.999,0.867,0.857,0.862
36477,93,36384,47358,91,47267,GB1,"a, e",79,16,47251,12,0.999,0.832,0.868,0.849
36477,93,36384,47358,91,47267,GB1,"a, sinI",85,13,47254,6,1.0,0.867,0.934,0.899
36477,93,36384,47358,91,47267,GB2,"a, e",81,12,47255,10,1.0,0.871,0.89,0.88
36477,93,36384,47358,91,47267,GB2,"a, sinI",78,12,47255,13,0.999,0.867,0.857,0.862
37936,94,37842,47358,91,47267,GB1,"a, e",80,14,47253,11,0.999,0.851,0.879,0.865
37936,94,37842,47358,91,47267,GB1,"a, sinI",81,11,47256,10,1.0,0.88,0.89,0.885
37936,94,37842,47358,91,47267,GB2,"a, e",79,11,47256,12,1.0,0.878,0.868,0.873
37936,94,37842,47358,91,47267,GB2,"a, sinI",78,11,47256,13,0.999,0.876,0.857,0.867
38163,95,38068,47358,91,47267,GB1,"a, e",78,14,47253,13,0.999,0.848,0.857,0.852
38163,95,38068,47358,91,47267,GB1,"a, sinI",78,11,47256,13,0.999,0.876,0.857,0.867
38163,95,38068,47358,91,47267,GB2,"a, e",79,11,47256,12,1.0,0.878,0.868,0.873
38163,95,38068,47358,91,47267,GB2,"a, sinI",74,11,47256,17,0.999,0.871,0.813,0.841
38168,96,38072,47358,91,47267,GB1,"a, e",79,13,47254,12,0.999,0.859,0.868,0.863
38168,96,38072,47358,91,47267,GB1,"a, sinI",83,11,47256,8,1.0,0.883,0.912,0.897
38168,96,38072,47358,91,47267,GB2,"a, e",79,11,47256,12,1.0,0.878,0.868,0.873
38168,96,38072,47358,91,47267,GB2,"a, sinI",80,12,47255,11,1.0,0.87,0.879,0.874
38567,97,38470,47358,91,47267,GB1,"a, e",79,13,47254,12,0.999,0.859,0.868,0.863
38567,97,38470,47358,91,47267,GB1,"a, sinI",82,11,47256,9,1.0,0.882,0.901,0.891
38567,97,38470,47358,91,47267,GB2,"a, e",81,11,47256,10,1.0,0.88,0.89,0.885
38567,97,38470,47358,91,47267,GB2,"a, sinI",81,11,47256,10,1.0,0.88,0.89,0.885
38806,98,38708,47358,91,47267,GB1,"a, e",83,13,47254,8,1.0,0.865,0.912,0.888
38806,98,38708,47358,91,47267,GB1,"a, sinI",83,11,47256,8,1.0,0.883,0.912,0.897
38806,98,38708,47358,91,47267,GB2,"a, e",80,11,47256,11,1.0,0.879,0.879,0.879
38806,98,38708,47358,91,47267,GB2,"a, sinI",78,11,47256,13,0.999,0.876,0.857,0.867
38817,99,38718,47358,91,47267,GB1,"a, e",81,12,47255,10,1.0,0.871,0.89,0.88
38817,99,38718,47358,91,47267,GB1,"a, sinI",83,11,47256,8,1.0,0.883,0.912,0.897
38817,99,38718,47358,91,47267,GB2,"a, e",80,11,47256,11,1.0,0.879,0.879,0.879
38817,99,38718,47358,91,47267,GB2,"a, sinI",77,12,47255,14,0.999,0.865,0.846,0.856
39661,100,39561,47358,91,47267,GB1,"a, e",77,14,47253,14,0.999,0.846,0.846,0.846
39661,100,39561,47358,91,47267,GB1,"a, sinI",80,11,47256,11,1.0,0.879,0.879,0.879
39661,100,39561,47358,91,47267,GB2,"a, e",80,11,47256,11,1.0,0.879,0.879,0.879
39661,100,39561,47358,91,47267,GB2,"a, sinI",76,11,47256,15,0.999,0.874,0.835,0.854
